/p/6449020591,春节礼包不小心买了 能退款吗 ？》
/p/6450872021,抽了400，一个钢铁凤凰，一个典藏赛恩，然后掠星卡萨丁，和吸
/p/6448037387,这养蜂人是怎么混进福袋里和龙猴龙瞎一起的？？
/p/6447648858,无限乱斗成功的改成了垃圾模式！
/p/6446889105,还洗呢，今年是庚子年，历史没好好学为啥还洗？被夹带私货还乐呢
/p/6451881552,来来来看看这算不算辱华
/p/6452734713,豪车来了。一会没了别后悔
/p/6445589780,我开始理解lol的排位匹配机制了一句话就是让所有玩家都能赢一
/p/6451183247,如花了就是如花了，我在洗地帖里发，让那帮掉毛围攻，还真尼玛会
/p/6448418853,关于这次皮肤辱华有多少是跟风黑的
/p/6451413785,问一下，EZ，凯特琳，锐雯这三位英雄的未来战士皮肤怎么样?本
/p/6446849996,各位怎么看
/p/6446840630,男孩子第一个6300一定是劫，女孩子第一个6300一定是阿狸
/p/6448079398,玩游戏这么多年第一次遇到三行字的 讲道理
/p/6452465934,劫怎么打卡萨丁？前期一顿消耗，到了6级直接r上来越塔把我秒了
/p/6452735539,LOL皮肤辱华事件分析https://www.bilibil
/p/6452532612,我佛了 说lol辱华 被扣上买不起皮肤的帽子
/p/6452733563,问一下更新好了吗？
/p/6448285552,无限火力正面打不赢，欺负我们少人，偷塔偷赢的。如何评价？连胜
/p/6449116988,一把四个退游戏，虽然是无限火力，但这也太搞心态了8⃣️。
/p/6448586839,掌门直接被禁言10年，真好
/p/6451686676,前几天玩了几次腕豪，觉得他非常厉害，盾也厚只是时间短，鳄鱼具
/p/6452732796,司马老贼？
/p/6452708733,今天看斗鱼直播，看到一个二次元专区，里面居然是很多不露脸的女
/p/6452549386,我发表了一篇图片贴，大伙来看看吧~
/p/6443409932,我是资深8年的微博玩家，你们高估自己了！
/p/6448218590,朋友说昨晚梦见抽了龙瞎    帮我点了一个十连  晚上请他吃
/p/6447657523,难道只有我一个人觉得王国机神贾克斯好看吗。。。。为什么我用上
/p/6443897832,还玩什么ad，一个7-1的ad如此卑微
/p/6448426431,有哪组英雄是同水平单方面完全打不了的对线?
/p/6452731160,挂机狗***iss
/p/6449023742,仔细看就知道不是东方龙，自己看武器膝盖下面那一片暗红，明显龙
/p/6446691796,你觉得《英雄联盟》哪个英雄的独白让你觉得很燃？
/p/6437910858,怀旧:99%的人猜不到这是什么模式，包括老玩家
/p/6449192694,石锤  艾欧尼亚人不爱国
/p/6448403232,200试水.我是不是血赚?
/p/6452536777,按照tx的惯性 机神币还会补什么不 商店目前清空了
/p/6447665598,500就这些我还能说什么，mmp
/p/6452606847,我真是屮你嘛币了  策划你用你嘛试试远古龙任务你能完成嘛？
/p/6426072715,【LOL吧务组】2020年度LOL吧水贴专用楼
/p/6448722399,我不想活了
/p/6449455086,你们觉得现在联盟有挂吗？我前几天玩打野，刷完红蓝buff，刚
/p/6449648191,如果真改了，我应该不会再玩阿卡丽了，看着自己本命被砍废是真的
/p/6452484464,从内测一路玩过来，这个游戏让老玩家越来越陌生了。。。曾经熟悉
/p/6452561619,咨询下大家认为最背锅的位置。
/p/6447259214,现在的男人都是这么真实的嘛
/p/6447760734,刚刚躺床上鬼使神差的起来，打开电脑，冲了600块钱抽个奖，卧
/p/6449020591,春节礼包不小心买了 能退款吗 ？》
/p/6450872021,抽了400，一个钢铁凤凰，一个典藏赛恩，然后掠星卡萨丁，和吸
/p/6448037387,这养蜂人是怎么混进福袋里和龙猴龙瞎一起的？？
/p/6447648858,无限乱斗成功的改成了垃圾模式！
/p/6446840630,男孩子第一个6300一定是劫，女孩子第一个6300一定是阿狸
/p/6449192694,石锤  艾欧尼亚人不爱国
/p/6449455086,你们觉得现在联盟有挂吗？我前几天玩打野，刷完红蓝buff，刚
/p/6443897832,还玩什么ad，一个7-1的ad如此卑微
/p/6448418853,关于这次皮肤辱华有多少是跟风黑的
/p/6451881552,来来来看看这算不算辱华
/p/6452734713,豪车来了。一会没了别后悔
/p/6445589780,我开始理解lol的排位匹配机制了一句话就是让所有玩家都能赢一
/p/6451183247,如花了就是如花了，我在洗地帖里发，让那帮掉毛围攻，还真尼玛会
/p/6451413785,问一下，EZ，凯特琳，锐雯这三位英雄的未来战士皮肤怎么样?本
/p/6446849996,各位怎么看
/p/6448079398,玩游戏这么多年第一次遇到三行字的 讲道理
/p/6452465934,劫怎么打卡萨丁？前期一顿消耗，到了6级直接r上来越塔把我秒了
/p/6452735539,LOL皮肤辱华事件分析https://www.bilibil
/p/6452532612,我佛了 说lol辱华 被扣上买不起皮肤的帽子
/p/6452733563,问一下更新好了吗？
/p/6448285552,无限火力正面打不赢，欺负我们少人，偷塔偷赢的。如何评价？连胜
/p/6449116988,一把四个退游戏，虽然是无限火力，但这也太搞心态了8⃣️。
/p/6448586839,掌门直接被禁言10年，真好
/p/6451686676,前几天玩了几次腕豪，觉得他非常厉害，盾也厚只是时间短，鳄鱼具
/p/6452732796,司马老贼？
/p/6452708733,今天看斗鱼直播，看到一个二次元专区，里面居然是很多不露脸的女
/p/6452549386,我发表了一篇图片贴，大伙来看看吧~
/p/6443409932,我是资深8年的微博玩家，你们高估自己了！
/p/6448218590,朋友说昨晚梦见抽了龙瞎    帮我点了一个十连  晚上请他吃
/p/6447657523,难道只有我一个人觉得王国机神贾克斯好看吗。。。。为什么我用上
/p/6448426431,有哪组英雄是同水平单方面完全打不了的对线?
/p/6452731160,挂机狗***iss
/p/6449023742,仔细看就知道不是东方龙，自己看武器膝盖下面那一片暗红，明显龙
/p/6446691796,你觉得《英雄联盟》哪个英雄的独白让你觉得很燃？
/p/6437910858,怀旧:99%的人猜不到这是什么模式，包括老玩家
/p/6448403232,200试水.我是不是血赚?
/p/6452536777,按照tx的惯性 机神币还会补什么不 商店目前清空了
/p/6447665598,500就这些我还能说什么，mmp
/p/6452606847,我真是屮你嘛币了  策划你用你嘛试试远古龙任务你能完成嘛？
/p/6426072715,【LOL吧务组】2020年度LOL吧水贴专用楼
/p/6448722399,我不想活了
/p/6449648191,如果真改了，我应该不会再玩阿卡丽了，看着自己本命被砍废是真的
/p/6452484464,从内测一路玩过来，这个游戏让老玩家越来越陌生了。。。曾经熟悉
/p/6452561619,咨询下大家认为最背锅的位置。
/p/6447259214,现在的男人都是这么真实的嘛
/p/6447760734,刚刚躺床上鬼使神差的起来，打开电脑，冲了600块钱抽个奖，卧
/p/6449020591,春节礼包不小心买了 能退款吗 ？》
/p/6450872021,抽了400，一个钢铁凤凰，一个典藏赛恩，然后掠星卡萨丁，和吸
/p/6448037387,这养蜂人是怎么混进福袋里和龙猴龙瞎一起的？？
/p/6447648858,无限乱斗成功的改成了垃圾模式！
/p/6452735539,LOL皮肤辱华事件分析https://www.bilibil
/p/6452484464,从内测一路玩过来，这个游戏让老玩家越来越陌生了。。。曾经熟悉
/p/6443897832,还玩什么ad，一个7-1的ad如此卑微
/p/6449192694,石锤  艾欧尼亚人不爱国
/p/6452532612,我佛了 说lol辱华 被扣上买不起皮肤的帽子
/p/6452734713,豪车来了。一会没了别后悔
/p/6449455086,你们觉得现在联盟有挂吗？我前几天玩打野，刷完红蓝buff，刚
/p/6446840630,男孩子第一个6300一定是劫，女孩子第一个6300一定是阿狸
/p/6448418853,关于这次皮肤辱华有多少是跟风黑的
/p/6451881552,来来来看看这算不算辱华
/p/6445589780,我开始理解lol的排位匹配机制了一句话就是让所有玩家都能赢一
/p/6451183247,如花了就是如花了，我在洗地帖里发，让那帮掉毛围攻，还真尼玛会
/p/6451413785,问一下，EZ，凯特琳，锐雯这三位英雄的未来战士皮肤怎么样?本
/p/6446849996,各位怎么看
/p/6448079398,玩游戏这么多年第一次遇到三行字的 讲道理
/p/6452465934,劫怎么打卡萨丁？前期一顿消耗，到了6级直接r上来越塔把我秒了
/p/6452733563,问一下更新好了吗？
/p/6448285552,无限火力正面打不赢，欺负我们少人，偷塔偷赢的。如何评价？连胜
/p/6449116988,一把四个退游戏，虽然是无限火力，但这也太搞心态了8⃣️。
/p/6448586839,掌门直接被禁言10年，真好
/p/6451686676,前几天玩了几次腕豪，觉得他非常厉害，盾也厚只是时间短，鳄鱼具
/p/6452732796,司马老贼？
/p/6452708733,今天看斗鱼直播，看到一个二次元专区，里面居然是很多不露脸的女
/p/6452549386,我发表了一篇图片贴，大伙来看看吧~
/p/6443409932,我是资深8年的微博玩家，你们高估自己了！
/p/6448218590,朋友说昨晚梦见抽了龙瞎    帮我点了一个十连  晚上请他吃
/p/6447657523,难道只有我一个人觉得王国机神贾克斯好看吗。。。。为什么我用上
/p/6448426431,有哪组英雄是同水平单方面完全打不了的对线?
/p/6452731160,挂机狗***iss
/p/6449023742,仔细看就知道不是东方龙，自己看武器膝盖下面那一片暗红，明显龙
/p/6446691796,你觉得《英雄联盟》哪个英雄的独白让你觉得很燃？
/p/6437910858,怀旧:99%的人猜不到这是什么模式，包括老玩家
/p/6448403232,200试水.我是不是血赚?
/p/6452536777,按照tx的惯性 机神币还会补什么不 商店目前清空了
/p/6447665598,500就这些我还能说什么，mmp
/p/6452606847,我真是屮你嘛币了  策划你用你嘛试试远古龙任务你能完成嘛？
/p/6426072715,【LOL吧务组】2020年度LOL吧水贴专用楼
/p/6448722399,我不想活了
/p/6449648191,如果真改了，我应该不会再玩阿卡丽了，看着自己本命被砍废是真的
/p/6452561619,咨询下大家认为最背锅的位置。
/p/6447259214,现在的男人都是这么真实的嘛
/p/6447760734,刚刚躺床上鬼使神差的起来，打开电脑，冲了600块钱抽个奖，卧
/p/6449020591,春节礼包不小心买了 能退款吗 ？》
/p/6450872021,抽了400，一个钢铁凤凰，一个典藏赛恩，然后掠星卡萨丁，和吸
/p/6448037387,这养蜂人是怎么混进福袋里和龙猴龙瞎一起的？？
/p/6447648858,无限乱斗成功的改成了垃圾模式！
/p/6452484464,从内测一路玩过来，这个游戏让老玩家越来越陌生了。。。曾经熟悉
/p/6450793717,退了退了
/p/6452740181,接个肝代币1比8 天结 老板看我！！
/p/6448418853,关于这次皮肤辱华有多少是跟风黑的
/p/6446840630,男孩子第一个6300一定是劫，女孩子第一个6300一定是阿狸
/p/6449192694,石锤  艾欧尼亚人不爱国
/p/6452735539,LOL皮肤辱华事件分析https://www.bilibil
/p/6443897832,还玩什么ad，一个7-1的ad如此卑微
/p/6452532612,我佛了 说lol辱华 被扣上买不起皮肤的帽子
/p/6452734713,豪车来了。一会没了别后悔
/p/6449455086,你们觉得现在联盟有挂吗？我前几天玩打野，刷完红蓝buff，刚
/p/6451881552,来来来看看这算不算辱华
/p/6445589780,我开始理解lol的排位匹配机制了一句话就是让所有玩家都能赢一
/p/6451183247,如花了就是如花了，我在洗地帖里发，让那帮掉毛围攻，还真尼玛会
/p/6451413785,问一下，EZ，凯特琳，锐雯这三位英雄的未来战士皮肤怎么样?本
/p/6446849996,各位怎么看
/p/6448079398,玩游戏这么多年第一次遇到三行字的 讲道理
/p/6452465934,劫怎么打卡萨丁？前期一顿消耗，到了6级直接r上来越塔把我秒了
/p/6452733563,问一下更新好了吗？
/p/6448285552,无限火力正面打不赢，欺负我们少人，偷塔偷赢的。如何评价？连胜
/p/6449116988,一把四个退游戏，虽然是无限火力，但这也太搞心态了8⃣️。
/p/6448586839,掌门直接被禁言10年，真好
/p/6451686676,前几天玩了几次腕豪，觉得他非常厉害，盾也厚只是时间短，鳄鱼具
/p/6452732796,司马老贼？
/p/6452708733,今天看斗鱼直播，看到一个二次元专区，里面居然是很多不露脸的女
/p/6452549386,我发表了一篇图片贴，大伙来看看吧~
/p/6443409932,我是资深8年的微博玩家，你们高估自己了！
/p/6448218590,朋友说昨晚梦见抽了龙瞎    帮我点了一个十连  晚上请他吃
/p/6447657523,难道只有我一个人觉得王国机神贾克斯好看吗。。。。为什么我用上
/p/6448426431,有哪组英雄是同水平单方面完全打不了的对线?
/p/6452731160,挂机狗***iss
/p/6449023742,仔细看就知道不是东方龙，自己看武器膝盖下面那一片暗红，明显龙
/p/6446691796,你觉得《英雄联盟》哪个英雄的独白让你觉得很燃？
/p/6437910858,怀旧:99%的人猜不到这是什么模式，包括老玩家
/p/6448403232,200试水.我是不是血赚?
/p/6452536777,按照tx的惯性 机神币还会补什么不 商店目前清空了
/p/6447665598,500就这些我还能说什么，mmp
/p/6452606847,我真是屮你嘛币了  策划你用你嘛试试远古龙任务你能完成嘛？
/p/6426072715,【LOL吧务组】2020年度LOL吧水贴专用楼
/p/6448722399,我不想活了
/p/6449648191,如果真改了，我应该不会再玩阿卡丽了，看着自己本命被砍废是真的
/p/6452561619,咨询下大家认为最背锅的位置。
/p/6447259214,现在的男人都是这么真实的嘛
/p/6447760734,刚刚躺床上鬼使神差的起来，打开电脑，冲了600块钱抽个奖，卧
/p/6449020591,春节礼包不小心买了 能退款吗 ？》
/p/6450872021,抽了400，一个钢铁凤凰，一个典藏赛恩，然后掠星卡萨丁，和吸
/p/6452749545,新年，特价现在整套课程所有英雄一百多个一共100元哦！超低价
/p/6446849996,各位怎么看
/p/6448079398,玩游戏这么多年第一次遇到三行字的 讲道理
/p/6439970972,为啥总有人认为ez后期很废呢？？？麻烦你们点下气定神闲，法力
/p/6450256410,关于鼠年皮肤想说的话
/p/6451432769,有没有人守望之海五黑人机做远古龙任务的
/p/6452634878,这个游戏打野位是真的比其他4个脑瘫孤儿的亲爹还亲
/p/6446840630,男孩子第一个6300一定是劫，女孩子第一个6300一定是阿狸
/p/6447772791,瑟提不就是第一代铁男吗，区别大吗，是不是把第一代的拿出来改一
/p/6449192694,石锤  艾欧尼亚人不爱国
/p/6452465934,劫怎么打卡萨丁？前期一顿消耗，到了6级直接r上来越塔把我秒了
/p/6448418853,关于这次皮肤辱华有多少是跟风黑的
/p/6452707244,问一下，大佬们…… 现在LOL不让改名字了吗……
/p/6202665120,S2玩家浅谈LOL中的意识和游戏理解，并说说不同段位的差距。
/p/6448403232,200试水.我是不是血赚?
/p/6448252310,评价一下爷的十连什么水平
/p/6452463772,我宣布今年的年限马服良心！太酷了！第一次出有语音特效的年限！
/p/6452708733,今天看斗鱼直播，看到一个二次元专区，里面居然是很多不露脸的女
/p/6450168777,你们都说 屠龙乳化  而且这个还有争议   但屠龙勇士这一系
/p/6448285552,无限火力正面打不赢，欺负我们少人，偷塔偷赢的。如何评价？连胜
/p/6452532612,我佛了 说lol辱华 被扣上买不起皮肤的帽子
/p/6449291806,这个福袋能不能别一个劲来一样的呀
/p/6445876789,新手练啥比较好，真新手
/p/6446291677,9500买的请大神估个价值吗
/p/6450482414,吐了，大优事不大大龙往后拖，拖到最后盖伦辅助只身一打五，这就
/p/6447786146,20块钱抽到的，舒服了
/p/6439230827,S10排位遇到的，10分钟160刀，腾讯的管不管
/p/6448785546,400试试水
/p/6452496548,关于是不是中国龙的事情  直接看图
/p/6445287856,今天lol咋了，为什么大家都在骂
/p/6452682065,国服又维护了，有一起玩韩服的老铁吗？
/p/6447648858,无限乱斗成功的改成了垃圾模式！
/p/6447259214,现在的男人都是这么真实的嘛
/p/6449020591,春节礼包不小心买了 能退款吗 ？》
/p/6452733563,问一下更新好了吗？
/p/6447301968,新英雄黑虎阿福真的拉跨，怪不得白送，真的输出不够，坦度不够，
/p/6448265710,20一发我傻了
/p/6447553888,不要再拿王国机神破事水了这哪是中国龙，明明白白的西方龙解释下
/p/6452484464,从内测一路玩过来，这个游戏让老玩家越来越陌生了。。。曾经熟悉
/p/6448218590,朋友说昨晚梦见抽了龙瞎    帮我点了一个十连  晚上请他吃
/p/4980985194,请问一下，有多少人觉得卧虎藏龙贾克斯这个皮肤值钱的。
/p/6452719751,大家如何看待无限大乱斗动不动就点投降，说10投的人这种人是怎
/p/6445653285,新版稻草人估计到国服就又变成石油了，不是的话👴倒立拉稀
/p/6448700882,安徽省第一德莱文出来，我要教教你怎么接斧子
/p/6450793717,退了退了
/p/6452740181,接个肝代币1比8 天结 老板看我！！
/p/6449192694,石锤  艾欧尼亚人不爱国
/p/6446840630,男孩子第一个6300一定是劫，女孩子第一个6300一定是阿狸
/p/6450793717,退了退了
/p/6447259214,现在的男人都是这么真实的嘛
/p/6452749545,新年，特价现在整套课程所有英雄一百多个一共100元哦！超低价
/p/6446849996,各位怎么看
/p/6448079398,玩游戏这么多年第一次遇到三行字的 讲道理
/p/6439970972,为啥总有人认为ez后期很废呢？？？麻烦你们点下气定神闲，法力
/p/6450256410,关于鼠年皮肤想说的话
/p/6451432769,有没有人守望之海五黑人机做远古龙任务的
/p/6452634878,这个游戏打野位是真的比其他4个脑瘫孤儿的亲爹还亲
/p/6447772791,瑟提不就是第一代铁男吗，区别大吗，是不是把第一代的拿出来改一
/p/6452465934,劫怎么打卡萨丁？前期一顿消耗，到了6级直接r上来越塔把我秒了
/p/6448418853,关于这次皮肤辱华有多少是跟风黑的
/p/6452707244,问一下，大佬们…… 现在LOL不让改名字了吗……
/p/6202665120,S2玩家浅谈LOL中的意识和游戏理解，并说说不同段位的差距。
/p/6448403232,200试水.我是不是血赚?
/p/6448252310,评价一下爷的十连什么水平
/p/6452463772,我宣布今年的年限马服良心！太酷了！第一次出有语音特效的年限！
/p/6452708733,今天看斗鱼直播，看到一个二次元专区，里面居然是很多不露脸的女
/p/6450168777,你们都说 屠龙乳化  而且这个还有争议   但屠龙勇士这一系
/p/6448285552,无限火力正面打不赢，欺负我们少人，偷塔偷赢的。如何评价？连胜
/p/6452532612,我佛了 说lol辱华 被扣上买不起皮肤的帽子
/p/6449291806,这个福袋能不能别一个劲来一样的呀
/p/6445876789,新手练啥比较好，真新手
/p/6446291677,9500买的请大神估个价值吗
/p/6450482414,吐了，大优事不大大龙往后拖，拖到最后盖伦辅助只身一打五，这就
/p/6447786146,20块钱抽到的，舒服了
/p/6439230827,S10排位遇到的，10分钟160刀，腾讯的管不管
/p/6448785546,400试试水
/p/6452496548,关于是不是中国龙的事情  直接看图
/p/6445287856,今天lol咋了，为什么大家都在骂
/p/6452682065,国服又维护了，有一起玩韩服的老铁吗？
/p/6447648858,无限乱斗成功的改成了垃圾模式！
/p/6449020591,春节礼包不小心买了 能退款吗 ？》
/p/6452733563,问一下更新好了吗？
/p/6447301968,新英雄黑虎阿福真的拉跨，怪不得白送，真的输出不够，坦度不够，
/p/6448265710,20一发我傻了
/p/6447553888,不要再拿王国机神破事水了这哪是中国龙，明明白白的西方龙解释下
/p/6452484464,从内测一路玩过来，这个游戏让老玩家越来越陌生了。。。曾经熟悉
/p/6448218590,朋友说昨晚梦见抽了龙瞎    帮我点了一个十连  晚上请他吃
/p/4980985194,请问一下，有多少人觉得卧虎藏龙贾克斯这个皮肤值钱的。
/p/6452719751,大家如何看待无限大乱斗动不动就点投降，说10投的人这种人是怎
